acousticness;danceability;energy;valence;tempo;loudness;speechiness;instrumentalness;track_popularity;is_hit
887;667;7,29E+15;545;100055;-5909;417;0;0;0
875;273;165;629;146741;-18796;339;862;;0
836;528;386;301;95031;-16173;274;71;;0
774;514;605;409;120894;-5363;337;0,000291;720;1
75;81;416;8,54E+15;126933;-10879;498;346;;0
217;777;7,12E+15;68;95692;-484;2,77E+15;0;750;1
935;165;27;581;132225;-13608;409;932;;0
976;609;396;352;135914;-28929;184;85;;0
594;428;914;494;7,4989E+15;-3017;762;0;600;1
889;569;633;7,12E+15;140006;-7437;334;1,89E+15;150;0
6,71E+15;6,73E+15;6,83E+15;759;1,53147E+16;-747;617;8,44E+15;0;0
88;498;3,28E+15;58;96736;-19054;987;84;;0
132;6;6,76E+15;236;104344;-7887;302;0,000101;0;0
952;711;906;8,24E+15;125916;-2,671E+16;284;0,00164;700;1
5,49E+15;695;226;267;141826;-15546;295;0,00152;;0
8,76E+15;517;187;563;144159;-21671;348;863;;0
428;628;74;708;143917;-6509;272;0;600;1
984;313;1,99E+15;322;95856;-16042;491;929;0;0
41;284;977;819;93939;-5683;158;203;;0
191;537;68;889;121989;-4297;333;175;710;1
86;382;2,02E+15;376;134417;-15759;332;0;;0
963;241;128;321;116456;-2084;409;7,49E+15;;0
94;65;12;11;125939;-15227;344;124;;0
411;425;954;933;178043;-3756;476;0;740;1
121;589;569;578;791;-512;305;0;0;0
194;449;674;5,49E+15;922;-3531;417;0;;0
282;514;942;912;159847;-8433;502;0,00066;690;1
8,32E+15;853;3,38E+15;927;113881;-9124;491;602;790;1
941;231;868;381;113067;-16865;386;8,96E+15;10;0
978;389;161;486;136055;-19878;502;918;;0
804;569;436;4,38E+15;105695;-8797;392;0,000331;;0
645;794;515;967;100012;-8,034E+15;265;0,00024;50;0
279;4,58E+15;958;589;1,42706E+16;-2331;854;0;700;1
7,83E+15;516;397;4,68E+15;1,51926E+16;-7616;352;0;;0
387;5,54E+15;467;418;54819;-95;581;8,06E+15;;0
317;628;894;555;116218;-8235;103;121;;0
119;5,48E+15;721;594;177918;-4466;472;0;600;1
6,22E+12;262;949;477;191703;-531;853;1,11E+13;0;0
644;735;81;949;97505;-7239;349;73;30;0
708;8,27E+15;747;922;99872;-7487;532;0;;0
975;321;612;85;47927;-18825;327;852;270;0
382;8,29E+15;627;954;130887;-6726;35;0;630;1
908;249;294;1;9727;-10165;344;741;0;0
396;467;901;266;130031;-5806;419;27;;0
962;3,99E+15;105;335;148494;-20664;386;8,32E+15;;0
3,8E+12;451;951;442;162065;-3754;645;0,000239;670;1
1,16E+15;633;2,34E+15;3,29E+15;118716;-11951;328;0,000179;0;0
945;39;93;5,71E+15;18452;-23002;528;0,000488;;0
516;455;916;3,67E+15;174955;-5615;781;274;;0
919;344;24;151;75343;-17483;485;942;;0
957;539;102;221;8,2597E+15;-15656;35;624;;0
563;747;752;633;79904;-6936;18;0;330;0
214;206;578;157;104121;-5642;582;144;0;0
182;855;289;7,96E+15;95586;-1,6784E+16;692;603;170;0
763;312;522;5,58E+15;1,65904E+16;-7,948E+15;328;0,00553;;0
478;758;799;476;105092;-4785;435;122;;0
771;7,12E+15;967;895;145024;-5206;47;0;760;1
994;445;813;293;7,4276E+15;-23954;448;929;0;0
22;35;722;642;102997;-11422;665;903;;0
226;223;5,82E+15;46;62152;-9476;474;968;;0
0,00337;226;923;151;169955;-5819;348;541;;0
509;537;479;787;95997;-14388;291;8,74E+15;;0
9,7E+14;662;586;296;900;-8821;307;2,72E+13;700;1
522;609;435;552;131995;-7,861E+16;285;0;700;1
2,34E+15;72;579;625;110061;-10813;245;137;;0
215;777;6,66E+15;8,37E+15;100948;-7025;276;292;;0
482;465;6,71E+15;23;120355;-7,132E+16;843;894;;0
677;392;78;4,27E+15;146847;-6362;344;509;30;0
995;292;929;3,67E+15;96131;-19329;407;899;20;0
866;451;14;376;84443;-18409;1,64E+15;103;70;0
353;34;513;962;132814;-1657;356;933;;0
895;66;575;3,43E+15;109978;-7947;262;284;;0
553;568;871;374;11999;-3,453E+16;308;51;700;1
316;546;627;764;81278;-9037;244;114;630;1
954;441;123;393;6,6677E+15;-20905;394;946;;0
185;4;982;7,76E+15;156701;-4244;889;8,86E+15;0;0
226;48;897;298;8,3034E+15;-4782;568;774;0;0
7,96E+15;5,92E+15;295;954;105892;-17312;369;685;;0
17;75;478;486;1,28008E+16;-7641;518;911;;0
216;883;848;816;101051;-6777;813;0;;0
7,66E+15;575;377;65;111516;-11913;397;0,00262;;0
891;481;94;66;96493;-5204;66;0;650;1
401;505;3,88E+15;352;15463;-8991;296;0;;0
642;747;57;65;1,33992E+16;-6711;81;0;760;1
278;617;732;723;84977;-6737;278;0;;0
722;621;418;289;110604;-10678;26;917;;0
9;62;435;961;130469;-11075;66;808;20;0
161;5,48E+15;311;537;6211;-13982;328;0,000929;;0
293;581;455;152;140112;-8,767E+15;307;723;;0
129;336;273;327;80083;-9544;365;0;450;0
86;53;84;295;128016;-594;333;114;;0
837;422;772;476;130222;-6343;316;702;;0
4,18E+12;537;815;691;145424;-6,208E+16;348;807;600;1
2,69E+15;64;743;361;122035;-408;379;0;800;1
155;626;622;941;132037;-10747;343;0;;0
105;37;915;59;761;-4003;528;7,19E+15;;0
986;375;178;107;111393;-19004;5;457;;0
687;493;4;214;9993;-11992;258;917;;0
103;622;66;7,81E+15;8,8599E+15;-4649;817;0;;0
563;623;921;616;1,29978E+16;-8794;64;8,69E+15;0;0
578;638;332;911;150338;-10903;332;5,71E+15;0;0
47;2,27E+15;609;134;86556;-12539;477;8;;0
177;599;6,86E+15;6,63E+15;148009;-5,951E+16;422;105;;0
723;2,69E+15;471;946;112559;-9582;4;774;0;0
743;225;452;654;118007;-864;311;752;;0
847;841;728;43;130049;-337;484;0;840;1
352;267;885;531;185474;-7068;557;0;140;0
6,61E+15;583;422;483;111084;-12393;326;787;;0
5,87E+15;574;409;555;99975;-11325;2,8E+14;965;;0
966;511;302;283;12003;-15627;348;847;;0
694;441;728;529;150026;-8,723E+15;303;102;;0
56;604;233;435;12272;-11537;3;0;;0
1,16E+15;426;919;696;1,55074E+16;-2177;875;0;0;0
168;204;999;395;89839;-2046;152;0;;0
5,67E+15;691;932;775;11923;-5,797E+16;418;192;220;0
7,29E+15;2,19E+15;335;805;8612;-10783;306;436;0;0
794;63;3,23E+15;635;143025;-17299;301;0,00204;;0
748;598;565;794;87038;-8055;495;0;;0
694;902;586;326;85006;-673;3,94E+15;0;;0
15;757;931;932;101015;-4019;706;2,55E+12;60;0
297;649;7,61E+15;312;90007;-5,622E+15;271;0,000329;;0
265;411;923;159;139817;-3455;484;151;;0
5,76E+15;764;972;931;14001;-5306;578;857;;0
607;315;396;81;107146;-18094;308;8,74E+15;;0
251;7,17E+15;7,29E+15;873;98922;-1,1279E+16;144;175;;0
95;308;245;243;91248;-16683;405;698;;0
8,19E+15;608;5,67E+15;861;144034;-11297;445;0;640;1
99;52;139;168;10373;-21464;48;899;;0
317;291;674;245;1,38008E+16;-1136;466;865;0;0
519;782;6,41E+15;8,29E+15;79468;-6,927E+16;71;0,00118;;0
602;628;5,71E+15;465;119894;-3897;631;0,00889;640;1
102;705;7,12E+15;62;97512;-6,156E+16;385;855;830;1
763;401;635;281;177916;-3658;452;227;;0
28;586;493;281;136946;-5799;243;0;;0
345;385;5,87E+15;613;159463;-9011;317;0,000102;;0
0,00026;45;584;231;752;-1,0641E+16;119;927;;0
574;57;67;535;97842;-8746;614;892;;0
969;3;147;272;151553;-19437;469;119;0;0
7,04E+15;381;8,27E+15;848;133496;-8664;345;716;30;0
812;579;417;442;99957;-9621;291;234;;0
728;396;396;156;159912;-12974;344;833;;0
408;8,19E+15;877;787;8,8097E+15;-2697;2,34E+15;0;;0
125;5,33E+15;823;79;136156;-6884;305;611;0;0
94;188;319;964;623;-27076;418;432;;0
108;4,48E+15;8,01E+15;838;98471;-6586;789;254;;0
128;457;8,59E+15;467;97681;-10564;376;952;0;0
913;301;259;125;99385;-12823;281;841;;0
834;506;758;765;13144;-4418;627;55400000000;20;0
6,92E+15;816;7,81E+15;937;9995;-4237;425;935;740;1
968;476;126;459;70392;-19237;316;727;;0
317;5,76E+15;8,96E+15;617;136586;-8026;4;0;630;1
158;536;612;7;9999;-9351;248;0,00127;;0
239;4,53E+15;7,86E+15;7,07E+15;187401;-9083;4;1,14E+12;;0
99;3,98E+15;61;344;75681;-23095;106;887;;0
133;6,94E+15;7,12E+15;799;98022;-3923;46;0;780;1
902;557;158;314;82571;-1,6932E+16;411;81;50;0
656;595;8,34E+15;644;100011;-552;411;73;;0
109;8,37E+15;2,24E+15;5,71E+15;82088;-1,6591E+16;411;0,000359;;0
94;19;743;518;98481;-21924;405;2,27E+15;;0
932;722;439;894;58158;-39116;596;953;;0
248;436;792;429;122035;-6849;37;778;30;0
0,00062;3,98E+15;927;311;7,7106E+15;-4212;567;177;760;1
187;3,93E+15;857;623;78071;-4496;346;0;;0
105;509;8,91E+15;4,32E+15;113128;-9093;539;426;;0
606;222;1,97E+15;392;100395;-1,7339E+16;339;67;0;0
7,44E+15;4,53E+15;353;144;125919;-7,236E+16;31;0;40;0
114;518;6,86E+15;3,34E+15;144065;-4,911E+16;313;0;610;1
889;591;283;107;77985;-12707;331;0,000108;20;0
8,29E+15;655;129;4,38E+15;89412;-17031;35;111;;0
282;674;915;78;126038;-3999;411;337;680;1
244;644;467;34;8,8403E+15;-7902;305;0,00232;;0
6,78E+15;3,78E+15;5,92E+15;3,38E+15;129845;-7011;352;66700000000;;0
5,78E+13;7,34E+15;6,86E+15;599;84554;-709;292;0,000162;;0
2,77E+15;852;66;517;94006;-6,177E+16;2,24E+15;0;640;1
256;52;7,61E+15;286;141971;-3093;853;0,000496;810;1
436;616;56;782;107868;-11526;4;323;;0
801;688;748;892;114144;-939;377;4,53E+13;;0
993;4,38E+15;1,17E+15;2;128909;-2564;454;87;0;0
191;773;7,09E+15;698;122945;-106;889;34;;0
282;4,92E+15;85;537;134987;-4769;35;279;;0
759;296;179;268;156458;-1713;32;0,00183;0;0
592;7,61E+15;836;853;1280;-6357;182;883;;0
185;6,63E+15;455;21;137972;-9197;345;773;;0
918;364;922;2,27E+15;79342;-4217;566;35;770;1
185;507;828;778;120031;-7,368E+16;336;844;0;0
172;723;855;5,72E+15;127999;-5,712E+16;526;0;;0
342;561;748;256;10197;-7,594E+16;27;861;;0
962;59;868;7,98E+15;184348;-5,832E+16;48;322;720;1
959;238;781;714;81346;-21928;415;732;0;0
153;754;759;435;126366;-5218;302;108;780;1
25;191;401;207;120719;-8296;355;357;;0
158;506;7,09E+15;152;120133;-10542;43;0;0;0
947;487;789;564;150007;-369;44;0,000405;750;1
355;291;49;545;17628;-8,392E+15;311;379;20;0
4,53E+15;81;531;818;95229;-9629;986;0;;0
122;579;469;249;1,34027E+16;-5654;273;0,00015;;0
102;5,72E+15;904;882;111089;-6,373E+16;315;6,41E+15;;0
409;8,22E+15;445;556;109788;-10916;953;243;;0
787;142;566;326;68016;-22714;395;813;;0
151;659;7,09E+15;8,14E+15;92203;-8494;406;0,000318;;0
347;523;7;6,89E+15;130488;-7,052E+16;491;0,000629;310;0
142;6,71E+15;916;962;114084;-6,417E+16;332;921;;0
6,73E+15;434;337;235;83868;-10992;265;0;140;0
988;583;303;873;100189;-12962;421;949;;0
987;739;395;35;78184;-27999;453;366;60;0
622;95;696;228;122019;-24045;513;93;0;0
1,64E+15;26;917;54;136752;-4126;2,19E+15;3,49E+11;;0
907;391;149;139;118353;-22056;381;48;0;0
877;293;462;14;128964;-25375;369;764;;0
332;478;953;624;151983;-3255;122;852;0;0
36200000000;514;765;211;120008;-6098;345;757;0;0
961;236;128;14;137995;-1,4846E+16;367;0,000305;0;0
5,33E+15;765;312;2,77E+15;121957;-9578;374;17;;0
927;376;964;4,63E+15;161525;-5401;6,94E+15;0;;0
718;446;407;141;81041;-3056;31;0;630;1
146;82;8,64E+15;61;139959;-3638;1,89E+15;0;;0
539;679;4,48E+15;813;94703;-13251;469;0;;0
701;62;203;272;108886;-17365;336;0;110;0
0,000379;214;944;556;15302;-394;605;631;;0
265;639;69;579;11963;-10047;264;551;650;1
4,92E+15;748;79;2,79E+15;77495;-4788;1,69E+15;0;600;1
8,59E+15;599;1,99E+15;288;8214;-11868;349;0,00923;;0
7,44E+15;542;342;3,83E+15;135664;-11704;324;336;;0
2,9E+14;365;748;927;192879;-12024;342;1,64E+15;;0
171;47;494;182;78182;-1048;251;0,00211;;0
589;542;302;18;160257;-14198;335;3,19E+13;0;0
557;379;546;568;65193;-9913;394;78;;0
417;386;452;287;1,69837E+16;-7715;278;0;650;1
316;6;386;185;167373;-11836;534;48;;0
8,03E+15;6,83E+15;5,53E+15;405;109917;-6771;276;0;;0
5,64E+12;424;943;181;10862;-7643;12;0,00509;;0
823;551;474;17;8,2047E+15;-8594;374;0,000368;60;0
391;8,06E+15;649;897;114834;-9004;347;55500000000;730;1
6;3,34E+15;472;431;179167;-8792;277;0,000377;660;1
995;4,64E+15;334;2;113594;-26005;385;937;;0
407;3,88E+15;58;29;14996;-14319;332;848;;0
6,76E+15;551;402;382;103313;-7431;262;0;800;1
99;61;1,01E+15;253;97875;-24739;453;901;80;0
919;309;827;385;197117;-21289;362;8,06E+15;;0
231;364;381;607;135996;-11481;36;106;0;0
107;947;7,88E+15;4,54E+15;129977;-6138;124;691;;0
692;389;8,34E+15;4,59E+15;12173;-7,714E+15;51;488;;0
969;3,23E+15;201;3,78E+15;120266;-16291;45;8,64E+15;;0
871;193;71;619;87368;-19308;901;917;;0
253;303;961;305;146591;-5,333E+15;243;0,00062;670;1
315;579;8;51;99527;-6267;305;153;0;0
223;644;351;386;107982;-10061;306;0;;0
912;6,58E+15;157;365;8,6878E+15;-9579;35;0;;0
946;469;489;501;8,2168E+15;-18367;322;951;;0
812;407;474;429;8,3108E+15;-12055;571;838;;0
4,23E+13;5,43E+15;72;524;164109;-4996;562;0;;0
961;307;327;374;12955;-17175;383;795;40;0
133;5,59E+15;5,43E+15;337;75958;-5,429E+15;302;0,00002;690;1
505;5,72E+15;2,69E+15;287;130179;-1002;374;307;10;0
928;586;123;365;129422;-16506;363;0,000307;;0
978;156;152;376;83273;-20037;435;782;;0
32;3;944;642;17056;-5907;955;21;;0
284;631;3,99E+15;246;106968;-11155;255;0;600;1
451;5,92E+15;466;597;115988;-7648;35;0;;0
509;5,82E+15;476;2,32E+15;135774;-7803;288;705;;0
447;606;855;422;142026;-8923;383;889;600;1
186;7,49E+15;605;966;142024;-9359;86;381;730;1
18;215;812;3,43E+15;118391;-8735;683;0;;0
112;7,12E+15;7,56E+15;58;104477;-8259;43;891;;0
5,08E+13;975;5,49E+15;972;8,7951E+15;-944;358;872;;0
4;568;569;266;72991;-6013;329;102;710;1
2,74E+15;764;748;989;119434;-8559;345;588;;0
132;586;289;397;116632;-14558;312;0,000988;;0
92;632;865;214;111568;-1384;395;0;;0
6;61;624;244;176169;-4773;309;0,000212;800;1
861;306;605;243;13777;-1884;38;0;;0
995;444;148;135;7,4349E+15;-26917;472;884;;0
712;429;934;386;146904;-5062;582;0;200;0
568;892;597;6,46E+15;119048;-9634;486;559;600;1
612;417;8,59E+15;179;92078;-3169;484;0,000241;;0
314;7,86E+15;519;942;119207;-15523;391;484;;0
2,19E+15;664;85;706;12196;-5414;438;0;;0
4,37E+15;7,88E+15;429;7,29E+15;7,6019E+15;-1,0381E+16;303;165;;0
46;524;983;187;114242;-3831;212;0,00656;;0
963;6,46E+15;527;547;119933;-8962;269;168;;0
274;6;905;636;124032;-341;357;0;600;1
376;5,43E+15;917;8,74E+15;161714;-679;612;342;;0
492;347;855;743;16694;-11575;508;1,67E+15;0;0
6,94E+15;763;639;638;108039;-5269;422;0;;0
246;259;578;433;98792;-7,507E+16;378;16;;0
143;313;436;748;173018;-7724;335;212;;0
134;519;914;575;144019;-4631;469;9,45E+12;;0
795;6,78E+15;7,14E+15;307;109021;-4924;408;0;;0
109;586;442;268;104766;-8,518E+15;271;113;;0
308;804;3,23E+15;456;8,7019E+15;-11127;305;0;700;1
987;309;4,63E+15;649;62231;-1066;427;608;;0
994;204;683;619;15052;-32325;392;884;;0
805;456;978;684;138984;-2555;511;371;;0
594;745;8,34E+15;843;9482;-8161;719;861;;0
992;191;319;656;84527;-1677;621;283;;0
219;7,44E+15;613;605;116667;-8,847E+15;279;0;;0
6,68E+15;733;444;591;77255;-9361;2,69E+15;0,000635;30;0
509;552;932;4,64E+15;120026;-6,952E+15;551;0,000158;;0
0,00686;547;8,81E+15;385;140194;-10181;788;302;0;0
481;6,66E+15;484;5,49E+15;114553;-9559;302;0,00802;;0
867;634;304;337;169162;-17045;966;0;;0
961;406;997;155;84354;-18139;681;0;;0
336;784;665;763;91969;-49;806;0,00295;680;1
491;471;711;64;159991;-14731;44;71;;0
421;3,67E+15;705;251;94027;-10722;534;128;;0
568;131;2,02E+15;358;91612;-14786;345;94;0;0
265;512;695;351;145957;-6349;271;815;670;1
187;62;467;623;96683;-7927;272;0;;0
1,37E+15;707;704;376;7,6886E+15;-40202;588;33;0;0
855;435;544;648;202043;-8573;338;367;;0
527;594;542;81;102914;-11472;701;0,00039;;0
306;72;708;685;122023;-5,497E+15;299;601;;0
937;3,39E+15;764;263;148398;-169;342;8,29E+15;20;0
995;252;7,51E+13;126;73925;-32124;374;947;;0
102;569;3,34E+15;607;79997;-16027;312;132;0;0
111;7,19E+15;529;17;107995;-10784;344;434;;0
208;365;763;45;104288;-13616;383;401;;0
826;946;713;703;135217;-4674;302;0;;0
139;648;755;607;126341;-7901;3;2,53E+12;640;1
92;504;146;6,68E+15;74638;-14253;288;337;180;0
915;171;157;36;12049;-12389;417;365;50;0
431;578;481;5,48E+15;129881;-10545;317;299;600;1
604;6,46E+15;913;897;145971;-5,201E+16;437;868;;0
0,00924;547;693;583;119567;-8786;353;54600000000;;0
963;216;131;626;58115;-17323;465;937;;0
103;591;804;3;129983;-7847;375;893;260;0
433;4,48E+15;457;255;91072;-14879;599;474;;0
0;0;0;0;0;-600;0;0;0;0
862;621;208;211;90136;-13906;255;0,00246;0;0
77;523;5,77E+15;555;139826;-7,837E+16;393;0;690;1
79;3,99E+15;6,83E+15;487;93124;-7651;274;541;30;0
818;6,56E+15;35;759;1,73057E+16;-10268;732;529;0;0
42;591;6,51E+15;8,24E+15;132539;-12882;424;0,000197;600;1
269;4,03E+15;852;8,59E+15;115883;-8674;39;89;;0
38;7,51E+15;588;207;122956;-14546;407;489;;0
346;6,83E+15;688;902;12799;-7,589E+15;292;0;;0
854;8,54E+15;684;6,73E+15;119957;-7,333E+15;361;0;700;1
654;466;851;591;13942;-5755;693;8,37E+15;;0
172;419;935;935;144888;-7,406E+16;453;955;;0
201;8,32E+15;544;928;11949;-12697;442;139;730;1
62;748;733;291;93019;-4421;72;0;680;1
61;51;412;2,74E+15;122336;-10556;35;279;;0
271;387;563;4,54E+15;140398;-10995;511;0;;0
426;504;523;782;104638;-13269;39;428;;0
274;706;799;513;8,2063E+15;-6,497E+15;768;1,69E+13;;0
419;278;911;2,19E+15;162812;-6,002E+15;158;274;0;0
485;539;494;3,72E+15;151965;-5444;341;0;;0
698;6,56E+15;5,77E+15;861;1,73094E+16;-5566;802;0;750;1
843;294;104;135;8,5813E+15;-24884;363;561;0;0
248;623;872;696;1,30573E+16;-7,827E+15;335;933;;0
962;335;292;297;65054;-16017;348;88;;0
196;583;735;294;10805;-4702;327;0,000448;50;0
361;645;728;887;129257;-5357;728;0;;0
133;628;682;429;97983;-7,828E+16;315;0;;0
738;61;321;701;97054;-11338;707;0;0;0
784;767;402;898;125466;-10935;47;0;240;0
778;561;552;6,41E+15;137259;-1249;111;0,00163;;0
482;5,43E+15;74;665;135137;-6,127E+15;721;0;0;0
426;425;929;341;1,31581E+16;-3893;674;0;;0
163;363;8,81E+15;397;1,43777E+16;-9519;633;316;;0
993;487;109;179;108143;-29877;622;908;;0
6,58E+15;501;474;545;129442;-12249;355;12;;0
966;672;113;2,79E+15;127143;-11468;492;106;;0
343;361;982;8,24E+15;151619;-4545;698;0;;0
0,00063;342;701;478;839;-8771;491;0,000642;;0
2;777;426;406;114013;-12215;307;0,000319;120;0
221;843;8,22E+15;86;117971;-6455;865;158;200;0
512;491;491;547;148701;-1291;699;7,61E+15;;0
141;569;952;324;11001;-3777;785;103;;0
126;63;63;66;129447;-12167;378;7,86E+15;0;0
297;295;46;352;80023;-7,617E+15;261;3,53E+13;260;0
257;6,71E+15;373;732;92718;-18064;323;0,00801;830;1
636;505;8,14E+15;522;126914;-9147;892;8,69E+15;;0
264;413;873;481;116681;-4151;535;25;810;1
0,00285;211;978;505;17904;-3036;783;0;;0
6;386;5,58E+15;228;189117;-5996;314;2,84E+12;80;0
3,78E+15;6,81E+15;728;682;117172;-4132;465;4,59E+15;;0
0,00201;5,33E+15;6,66E+15;411;9,0026E+15;-10062;366;863;;0
4,68E+15;5,33E+15;39;289;147683;-12773;386;188;;0
76;685;8,29E+15;963;122136;-5,637E+16;49;23;;0
526;469;434;708;110635;-7898;344;144;;0
389;47;32;516;1,35051E+16;-18573;337;0;;0
3,98E+15;691;6,58E+15;617;9768;-6496;359;0,00458;760;1
119;821;516;5,48E+15;9795;-7357;348;0,000106;;0
812;527;43;325;131952;-9101;327;0;;0
958;331;529;136;114201;-21464;418;604;;0
332;305;8,32E+15;585;100677;-7981;398;0,00024;730;1
926;171;469;351;116062;-25371;451;754;0;0
297;415;8,96E+15;336;119945;-4707;102;498;80;0
1,16E+15;638;8,22E+15;96;8035;-6581;373;323;;0
495;396;73;526;1,72961E+16;-8182;491;363;;0
107;601;3,88E+15;853;151768;-17424;816;926;;0
953;209;624;1,01E+15;8991;-2,0523E+16;452;0,00623;;0
0,00026;241;969;389;131015;-2525;146;6,73E+15;;0
982;129;179;753;190766;-14624;394;1,97E+15;40;0
56;659;79;912;159991;-6,969E+15;34;193;;0
998;547;931;6,97E+15;1184;-2356;615;118;710;1
156;532;941;642;115326;-7387;611;183;;0
76;6,63E+15;5,77E+15;967;105994;-11018;442;237;;0
1,97E+15;414;615;4,58E+15;1,32652E+16;-10636;324;5,87E+15;;0
209;632;838;8,08E+15;1,44867E+16;-5692;304;0;;0
506;685;45;49;117422;-7,163E+15;2,9E+14;0;0;0
993;3,83E+15;115;399;11311;-20685;505;889;;0
131;7,88E+15;484;442;101096;-11393;549;198;;0
525;6,68E+15;583;853;125311;-8616;406;0;;0
967;1,16E+15;205;1,17E+15;64783;-16643;39;907;0;0
243;698;603;727;101051;-946;399;778;;0
991;221;54;1,94E+15;96598;-26939;338;263;;0
323;62;8,64E+15;395;98059;-4334;114;0;740;1
149;545;963;8,34E+15;13494;-4882;419;0,00156;0;0
283;785;5,54E+15;144;128047;-6,571E+16;409;0,000034;750;1
133;47;936;133;139991;-4426;377;966;;0
502;357;897;382;145855;-4997;847;0,000611;;0
7,14E+15;514;414;386;100051;-1352;287;8,81E+15;;0
986;418;379;191;116286;-13637;399;91;;0
7,88E+15;6,58E+15;619;354;136077;-7316;772;667;630;1
432;6,76E+15;591;789;135017;-6444;346;0;;0
57;536;8,11E+15;8,14E+15;1,37508E+16;-6285;522;246;;0
374;327;83;311;8,2577E+15;-8458;869;188;;0
979;775;708;5,49E+15;90006;-6073;166;517;610;1
102;578;5,67E+15;637;164016;-13282;323;847;;0
591;5,49E+15;996;414;175017;-2394;205;291;;0
8,37E+15;5,71E+15;438;254;116346;-16615;131;7,56E+15;;0
7,98E+15;565;51;523;95097;-11448;346;551;;0
657;221;495;354;105636;-9744;366;18;0;0
0,00447;499;853;3,28E+15;140059;-7231;375;905;40;0
73;7,66E+15;695;501;115807;-5,462E+16;399;0;;0
0,00263;248;84;482;146596;-8327;528;795;;0
992;657;505;894;105915;-1197;321;218;;0
8,86E+15;325;978;162;178625;-17205;427;469;;0
0,000713;373;857;588;185001;-8649;913;433;10;0
912;359;5,8E+14;35;87391;-22612;409;679;;0
619;4,59E+15;539;89;200359;-5615;405;323;;0
973;5,43E+15;285;84;75923;-11992;712;757;;0
17;615;662;935;161187;-8999;316;0;;0
961;302;29;8,64E+15;152295;-23896;377;841;;0
336;355;7,04E+15;344;8,8063E+15;-7576;408;288;;0
889;152;164;396;58987;-22612;569;964;0;0
145;578;748;345;81107;-8702;546;723;600;1
99;816;726;65;136048;-3998;129;0;790;1
179;672;418;3,94E+15;149412;-9902;499;284;;0
41;466;981;325;140643;-5011;63;108;610;1
721;532;451;627;78392;-15472;473;0;;0
734;505;5;785;109106;-11155;161;892;;0
273;542;664;623;126088;-5,292E+15;32;0,000078;;0
1;619;5,87E+15;6,94E+15;10019;-15092;443;311;;0
5,38E+15;6,97E+15;384;462;134931;-9341;674;0;;0
988;2,32E+15;806;695;172866;-20262;544;138;0;0
85;247;257;436;12003;-25989;591;916;;0
991;262;562;844;109052;-23272;422;123;;0
133;89;391;777;146053;-11089;349;4,38E+15;;0
231;288;526;168;150613;-8,197E+15;277;82;;0
276;684;665;266;90141;-6448;279;5,48E+15;;0
3,93E+15;3,88E+15;785;8,29E+15;7749;-7433;523;0,00255;;0
989;291;18;161;8,3308E+15;-21775;415;927;;0
83;655;758;774;12594;-662;276;199;;0
928;532;3,34E+15;511;105449;-8831;35;0,000239;;0
593;613;809;5,58E+15;128026;-5472;316;0;;0
242;6,73E+15;733;755;179831;-6443;259;0;;0
889;716;5,76E+15;76;7606;-7471;417;0;;0
994;327;297;173;135291;-28118;434;943;;0
6,58E+15;417;631;106;82065;-1,0721E+16;503;7,34E+15;0;0
406;703;578;909;110995;-5615;287;0,000109;;0
579;489;505;337;163255;-8022;1,17E+15;333;780;1
852;4,53E+15;5,72E+15;716;96022;-12805;182;667;;0
917;422;1;3,23E+15;137014;-22461;438;8,76E+15;;0
6,92E+15;66;413;535;75013;-6237;321;0,00901;;0
778;48;4,63E+15;541;73767;-9059;357;0;0;0
386;564;57;6;1,80066E+16;-10737;5,77E+15;0,000131;;0
966;41;125;115;125384;-1697;568;903;0;0
304;306;539;1,17E+15;95412;-9796;31;0,000892;;0
134;4,68E+15;7,91E+15;416;80442;-7683;364;2,38E+12;;0
304;151;131;5,6E+14;1,36383E+16;-24655;418;813;0;0
715;653;586;966;127494;-10457;364;369;;0
5,1E+12;499;996;33;109941;-2897;114;346;0;0
216;588;721;899;156043;-6857;946;0;;0
163;4,04E+15;528;423;104631;-7805;322;0;;0
956;352;539;1,89E+15;8,4653E+15;-30248;451;875;;0
957;253;32;861;80291;-2,5593E+16;334;759;;0
875;599;802;579;128002;-4473;857;0,000168;;0
471;514;429;155;131933;-6221;264;0,000021;;0
2,29E+15;9;5,38E+15;713;95508;-7879;343;843;600;1
984;222;1;612;89436;-1783;375;163;;0
927;753;8,59E+15;4,32E+15;86986;-9671;3,67E+15;0;;0
